Timestamp,pct_full,slope_per_min,slope_mean_s,pump_on,state
2025-10-20 19:18:00,98.65,0.0833333333333333,0.0055555555555568,0,EVAP
2025-10-20 19:21:00,99.0,0.1166666666666647,0.0555555555555555,0,IDLE
2025-10-20 19:24:00,98.8,-0.0666666666666676,0.0444444444444435,0,EVAP
2025-10-20 19:27:00,99.0,0.0666666666666676,0.0388888888888882,0,IDLE
2025-10-20 19:30:00,98.85,-0.0500000000000019,-0.0166666666666672,0,EVAP
2025-10-20 19:33:00,98.9,0.0166666666666704,0.011111111111112,0,IDLE
2025-10-20 19:36:00,98.95,0.0166666666666657,-0.0055555555555552,0,IDLE
2025-10-20 19:39:00,98.7,-0.0833333333333333,-0.0166666666666657,0,IDLE
2025-10-20 19:42:00,99.0,0.099999999999999,0.0111111111111104,0,IDLE
2025-10-20 19:45:00,99.0,0.0,0.0055555555555552,0,IDLE
2025-10-20 19:48:00,99.0,0.0,0.033333333333333,0,IDLE
2025-10-20 19:51:00,98.8,-0.0666666666666676,-0.0222222222222225,0,EVAP
2025-10-20 19:54:00,98.9,0.0333333333333361,-0.0111111111111104,0,IDLE
2025-10-20 19:57:00,98.85,-0.0166666666666704,-0.0166666666666672,0,EVAP
2025-10-20 20:00:00,98.9,0.0166666666666704,0.011111111111112,0,IDLE
2025-10-20 20:03:00,98.9,0.0,9.251858538542969e-18,0,IDLE
2025-10-20 20:06:00,99.0,0.0333333333333314,0.0166666666666673,0,IDLE
2025-10-20 20:09:00,98.9,-0.0333333333333314,9.251858538542969e-18,0,IDLE
2025-10-20 20:12:00,98.9,0.0,8.0953762212251e-18,0,IDLE
