freq_cpd,psd_raw,psd_clean
0.0,383027.0794969914,313565.1599804713
0.7196401799100449,241497.244465684,196635.17748372047
1.4392803598200898,32414.37623710051,27090.86574568929
2.1589205397301345,10450.97302589505,8680.395683328816
2.8785607196401797,4013.3665826737756,2701.2779843984
3.5982008995502244,2202.972964256391,1502.4096807986518
4.317841079460269,1302.3471643044682,868.556115608194
5.037481259370315,774.7702390055563,525.6299843444623
5.757121439280359,580.1214716300848,359.08013843163985
6.476761619190404,430.30556437953413,262.9508700703376
7.196401799100449,257.2933171553653,114.77806160738086
7.916041979010494,197.49730209156505,123.75354447628901
8.635682158920538,180.46486656495148,103.38006539703579
9.355322338830586,175.34834868855677,117.31560964262557
10.07496251874063,143.46720096798143,75.30236226516057
10.794602698650674,165.66773839314985,81.68493570236603
11.514242878560719,178.99930018697276,90.57242694633985
12.233883058470765,159.6022131679885,69.03191921693939
12.953523238380807,168.97692001356316,55.82842667276415
13.673163418290851,171.09439585989884,74.21524660868586
14.392803598200897,137.8714114530477,50.5614818056526
15.112443778110944,132.00061199331293,42.83117726102775
15.832083958020988,146.82652707223127,67.25538930524881
16.551724137931032,96.7543790256131,49.356389599224634
17.271364317841076,73.10652695491979,40.3435014313704
17.991004497751124,82.72227180563574,42.86976462453618
18.710644677661172,85.31401171290855,29.73302056097034
19.430284857571216,122.10113140601567,42.763251495267596
20.14992503748126,116.81276431005197,51.98625107328602
20.869565217391305,75.90338802332234,35.36785215597848
21.58920539730135,67.04384794713425,24.596515066159128
22.308845577211393,47.14103509665193,21.87331883824843
23.028485757121437,56.110044343607974,27.564439862288378
23.74812593703149,75.0665110686203,32.47262746930018
24.46776611694153,63.44346150973382,29.947546622979598
25.187406296851577,83.97121997104279,33.99172167239194
25.907046476761614,88.44918670997767,36.23133597084721
26.626686656671662,58.6589984734659,30.838353564487154
27.346326836581703,57.578668649052375,32.28178170870963
28.065967016491754,67.51156428610891,31.60177896238681
28.785607196401795,72.96794903922391,27.493736971399148
29.505247376311843,67.48775018586502,21.56605865219207
30.224887556221887,54.85959300640437,20.882672786225143
30.94452773613193,44.289602345824996,12.452821492128356
31.664167916041976,49.42233303339099,9.505694051573778
32.38380809595202,47.535900738898995,11.415279736020702
33.103448275862064,86.0304425174387,25.132585813502697
33.82308845577211,73.229322478358,26.607287271099807
34.54272863568215,59.72029771717561,18.472027371298395
35.2623688155922,56.50390392310826,15.335038905083847
35.98200899550225,55.43747626762997,13.06384461975601
36.70164917541229,41.467916814748726,11.458189391822348
37.421289355322344,35.01280130109971,14.508496243226293
38.14092953523239,46.02347753170509,18.691159689467124
38.86056971514243,44.759374012395334,19.13985403606949
39.58020989505248,56.51476438279983,17.077504305073877
40.29985007496252,56.021354332319135,15.591167253206072
41.01949025487256,40.866968914133324,14.602818768300553
41.73913043478261,38.71284423714126,18.655710066806435
42.458770614692654,40.68573159415665,17.68469000268024
43.1784107946027,49.75795460130521,17.2540409691849
43.89805097451274,33.126768894109084,15.613614967659275
44.617691154422786,33.80241047076822,16.171623320408635
45.33733133433283,42.13076036196513,16.307777089599004
46.056971514242875,37.5695159817676,11.215157008570719
46.776611694152926,18.503635184880466,12.040194819086214
47.49625187406298,21.756610044469074,14.76426054964368
48.21589205397301,30.260628187491232,16.74833110108314
48.93553223388306,29.835095598717814,16.8104557725785
49.65517241379311,41.709123369497256,18.56600143930838
50.374812593703155,54.899022526149885,17.52708029487357
51.09445277361319,64.10384071980569,17.490111592181506
51.81409295352323,52.7056714252345,16.767829209915522
52.53373313343327,40.712951064373314,11.704632755283907
53.253373313343324,26.325409800991345,7.452538152455042
53.97301349325336,22.60915282058664,7.41429540849939
54.692653673163406,30.419197296875353,10.04946576498083
55.41229385307346,47.05047569331667,17.509894048231494
56.13193403298351,52.985192118055636,15.922319200439317
56.85157421289354,37.526358601585216,10.657011809451987
57.57121439280359,35.5315241814419,14.73168575093873
58.29085457271364,40.84359119598458,13.560866721762459
59.010494752623686,46.02017734269074,12.95268081594092
59.73013493253373,35.50934563272406,11.487815823534435
60.449775112443774,30.500696072725432,10.205052685812129
61.16941529235382,35.44910261636393,6.973523872003135
61.88905547226386,34.05319510214315,8.09174200697376
62.608695652173914,47.26245356373522,9.268633306090964
63.32833583208395,43.59429453431084,12.277657711613184
64.047976011994,39.60643299518157,11.88343890959606
64.76761619190404,47.148540239297404,13.210944753804139
65.4872563718141,55.62878476225482,11.531004073714668
66.20689655172413,30.550010886319257,8.832729560344653
66.92653673163417,35.62843490200115,10.110564559816005
67.64617691154422,59.05142330071231,7.552621244056898
68.36581709145426,41.36285532684315,6.670069109823727
69.0854572713643,31.17884323696312,9.005985679515888
69.80509745127435,30.50263939451338,9.948321360013626
70.5247376311844,26.612459145912414,8.927761068893671
71.24437781109444,33.767151005264154,8.179377221860154
71.9640179910045,40.000053790629536,11.333630233019512
72.68365817091453,29.728218056556244,13.977478668334562
73.40329835082458,29.382487183689772,11.213626689268352
74.12293853073463,35.472479954945385,10.265625636683701
74.84257871064469,42.17623496201289,9.521126968366833
75.56221889055472,38.18371041502215,7.079529828444772
76.28185907046478,40.301450931707755,11.149680001976368
77.00149925037482,41.713576976539976,8.863557696818617
77.72113943028486,33.903002586012235,7.576084023805858
78.44077961019491,35.16511740293906,7.243100957138896
79.16041979010495,35.35318656912578,10.226625464839115
79.880059970015,28.492690299837232,11.11346867255021
80.59970014992504,34.76937859279969,7.360055810904697
81.31934032983509,41.7396528281571,6.0214421142932695
82.03898050974512,41.519916100251976,5.940482839635223
82.75862068965517,40.68876353804681,7.33978531449601
83.47826086956522,46.54736127384485,10.187908656269604
84.19790104947526,45.156830935639256,14.060450277407433
84.91754122938531,40.889988239212414,13.671243535771376
85.63718140929535,40.69930062456932,12.222005640738459
86.3568215892054,37.210204473086826,10.883677604155325
87.07646176911544,31.965182185169837,11.440306871843086
87.79610194902548,27.907865293997332,13.535845723159165
88.51574212893554,23.0966852985477,15.654581553085203
89.23538230884557,19.595176481400266,10.385769022201076
89.95502248875562,20.934080064222968,8.569952116348755
90.67466266866566,36.72255405880384,10.993805300225338
91.3943028485757,56.220638552237595,12.693271015855359
92.11394302848575,43.0973686533342,10.9468767735142
92.8335832083958,37.10641636061169,9.513999596101819
93.55322338830585,37.75135524756371,11.58481713855932
94.27286356821588,39.01095385662194,14.256321481685712
94.99250374812596,48.40749593774212,14.163988727824208
95.71214392803599,53.30328625685497,9.636980082137002
96.43178410794602,59.250850837814475,9.744755561205949
97.15142428785606,45.694166534439915,10.040786686695503
97.87106446776612,35.51181315928255,10.33102777368292
98.59070464767618,40.87244143080927,9.975498233000563
99.31034482758622,33.990742497279534,8.467866228970573
100.02998500749625,34.13749638117413,9.198566834638422
100.74962518740631,49.94439603316425,9.188604671549328
101.46926536731635,46.38954045902031,9.799950489968595
102.18890554722638,35.7908038495003,7.8611787855611155
102.90854572713644,40.469124339503914,7.960970396833293
103.62818590704646,37.65754928406263,5.712954650654532
104.34782608695652,34.01688893408061,7.686373841712198
105.06746626686655,36.98137738359493,9.018663573303096
105.78710644677662,46.87758053818136,7.206174433016223
106.50674662668665,52.842373231302815,12.49866132604799
107.22638680659671,45.60036483514876,8.326635961340953
107.94602698650672,41.7885731846904,5.176056050780475
108.66566716641678,33.925014019832375,5.1870962861443495
109.38530734632681,24.131572603134305,7.160462095524999
110.10494752623688,21.935982369033407,9.685625052679905
110.82458770614691,36.635070757209796,10.597601038335034
111.54422788605697,41.864599250929935,12.014293657137275
112.26386806596702,37.686341505909816,9.581729353724315
112.98350824587706,39.09975099753648,6.293693151853613
113.70314842578708,33.78095014580635,7.398669875269415
114.42278860569715,33.79036489012351,7.275584430137979
115.14242878560718,39.588079770669516,8.485770576093635
115.86206896551724,52.16568812304246,8.415035667208553
116.58170914542728,40.28151526998781,6.0532384842581815
117.30134932533733,32.61929187544689,4.891033347252465
118.02098950524737,25.13061128507889,6.111150306591242
118.74062968515743,22.963769481056755,6.61701714680389
119.46026986506746,32.865570868071806,6.046863437624164
120.1799100449775,43.103738435905974,8.157599078069744
120.89955022488755,66.78079458814142,9.59494164852002
121.61919040479759,55.528852990633354,9.977061705196315
122.33883058470764,28.948017682127745,6.641010080949757
123.0584707646177,23.806142635828685,4.861520755138303
123.77811094452773,27.43341990919984,6.5768429616432185
124.4977511244378,32.34267901435025,7.552729747890277
125.21739130434783,28.3194221841179,6.510780751197878
125.93703148425786,30.51974004340259,6.682927825531486
126.6566716641679,35.516953876767296,6.493112482751194
127.37631184407796,31.535588445105432,5.535464551204354
128.095952023988,26.255017931410528,6.562059422841424
128.81559220389806,19.199755847087214,7.39461451776148
129.53523238380808,22.69725822365996,7.8179863604897415
130.25487256371815,19.686905673675263,6.813213928561489
130.9745127436282,20.69609303198208,5.896229581670695
131.69415292353824,38.670960954346356,9.544992710680987
132.41379310344826,38.734668850254536,7.368699608055739
133.1334332833583,33.39673425617628,5.0678641493119025
133.85307346326834,38.07638936981974,7.2995909490147906
134.5727136431784,33.49531210990964,6.282033923397028
135.29235382308843,26.834859898453345,4.707779226375308
136.0119940029985,26.999185444684233,4.814163785011662
136.73163418290852,37.05376706415803,6.175544681043553
137.4512743628186,30.693266979904365,6.546447320965463
138.1709145427286,35.02274666426375,7.974397897080405
138.89055472263865,31.83854132089237,6.011036994622164
139.6101949025487,20.577780429702976,4.748564062552377
140.32983508245877,15.496753523478121,5.730600571275272
141.0494752623688,18.74644857936842,5.475339346421151
141.76911544227886,19.77725307038022,4.670347752654671
142.48875562218888,20.601436575045152,5.386642105524429
143.20839580209895,21.66814842266294,6.339158243465614
143.928035982009,27.280595159598224,7.757478429563528
144.64767616191904,28.50255166343848,6.22776511808528
145.36731634182905,33.85968626055671,5.73180310165476
146.08695652173913,36.09836442939127,5.885357731372634
146.80659670164917,30.95966609768619,3.8134184506221733
147.5262368815592,18.237004137766004,3.5042489769011316
148.24587706146926,17.01119306949745,3.660214450469051
148.9655172413793,26.03077195960375,4.2591315536313425
149.68515742128938,31.61568503705549,2.4856330908477875
150.4047976011994,28.853871069748166,3.0252561881505606
151.12443778110944,35.01006318447773,5.754279846679388
151.84407796101948,25.838458664384692,6.70901740098566
152.56371814092955,28.3502340741871,5.232981726791323
153.28335832083957,36.05988035704845,4.2877304925816295
154.00299850074964,46.244730207896794,6.926148766968368
154.72263868065966,38.93348428985642,7.742249029218196
155.44227886056973,34.49794602616889,8.48049976933312
156.16191904047977,33.11899342912145,5.445008358482766
