segment_id,mean_slope,dur_min,delta_pct,pump_on_share
72,0.009595959595939776,144.0,1.0672494172493998,0.875
73,0.04800865800863805,21.0,1.1991841491841626,0.0
74,-0.002901348039235683,408.0,-1.257313519813522,0.0
75,-0.03294191919193887,9.0,-0.4273892773892669,0.0
76,0.008409090909071172,9.0,-0.032400932400918236,0.0
77,0.038813131313111336,18.0,0.8779720279720209,0.0
78,-0.0014433811802433045,171.0,-0.17657342657341246,0.0
79,-0.03618181818183779,15.0,-0.8869463869463914,0.0
80,0.009766899766880239,39.0,1.0060606060606005,0.0
81,-0.030151515151534847,21.0,-0.6033799533799566,0.0
82,0.004646464646444852,18.0,-0.24557109557110834,0.0
83,0.04254545454543462,15.0,0.7821678321678434,0.0
84,-0.0028971669356481276,507.0,-1.639801864801882,0.011834319526627219
85,0.04137626262624292,54.0,2.277292152292162,1.0
86,0.005963480963460761,234.0,1.123892773892777,0.5
87,0.028232323232303225,9.0,0.21969696969696884,0.0
88,-0.004242424242444471,63.0,-0.406177156177165,0.0
89,0.03174242424240407,12.0,0.4892773892774045,0.0
90,-0.00094994892749731,534.0,-0.5924242424242436,0.0
91,-0.041567234848504976,24.0,-1.2535256410256608,0.0
92,-0.0019137806638007543,63.0,-0.09137529137528588,0.0
93,0.011767676767656643,9.0,0.24522144522143208,0.0
94,-0.012607808857828863,39.0,-0.6268065268065186,0.0
95,-0.02299242424244463,9.0,0.008041958041971498,0.0
96,-0.0066460055096617945,66.0,-0.2650932400932504,0.0
97,-0.028778409090928624,12.0,-0.2405982905982853,0.0
98,0.005530303030283253,24.0,0.0911130536130571,0.0
99,0.014482323232303746,9.0,0.11069347319347855,0.0
100,-0.0017462121212318943,30.0,0.06736596736595857,0.0
101,-0.038352272727292545,12.0,-0.8083041958041974,0.0
102,-0.0012344599844796656,117.0,0.3525349650349625,0.0
103,-0.047648161300524704,18.0,-1.2685842803030312,0.0
104,0.015880287247455174,9.0,0.12329424048175497,0.0
105,0.05359730113634394,24.0,1.4674269740676067,0.0
106,0.007978354978335168,105.0,0.709324009324007,0.42857142857142855
107,0.03638528138526126,21.0,0.8835664335664433,1.0
108,0.005433712121191975,240.0,1.3030303030303259,0.475
109,-0.027777777777798055,9.0,-0.3819347319347344,0.0
110,-0.00031272727274754076,375.0,0.0940559440559241,0.0
