state,start,end,duration_min,delta_pct,mean_slope,min_slope,max_slope
IRRIGATE,2025-12-03 21:42:00,2025-12-03 22:00:00,18.0,-0.19999999999998863,-0.019047619047618654,-0.1333333333333305,0.1166666666666647
IRRIGATE,2025-12-03 23:33:00,2025-12-03 23:57:00,24.0,0.0,-0.007407407407407533,-0.1333333333333305,0.1833333333333323
IRRIGATE,2025-12-04 04:39:00,2025-12-04 04:51:00,12.0,-0.04999999999999716,-0.016666666666666656,-0.1333333333333352,0.1333333333333352
IRRIGATE,2025-12-04 05:33:00,2025-12-04 05:45:00,12.0,0.05000000000001137,-0.006666666666666302,-0.0833333333333286,0.1166666666666647
IRRIGATE,2025-12-04 07:36:00,2025-12-04 07:51:00,15.0,-0.8999999999999915,-0.04999999999999952,-0.2000000000000028,0.0166666666666704
IRRIGATE,2025-12-04 08:00:00,2025-12-04 08:15:00,15.0,0.20000000000000284,-0.00833333333333286,-0.25,0.2750000000000009
IRRIGATE,2025-12-04 09:00:00,2025-12-04 09:18:00,18.0,-0.19999999999998863,-0.04047619047619019,-0.2333333333333295,0.2333333333333295
IRRIGATE,2025-12-04 09:33:00,2025-12-04 09:57:00,24.0,-1.0499999999999972,-0.049999999999999774,-0.1999999999999981,0.2166666666666638
IRRIGATE,2025-12-04 10:18:00,2025-12-04 10:30:00,12.0,-0.5,-0.04333333333333368,-0.099999999999999,0.0166666666666657
IRRIGATE,2025-12-04 10:48:00,2025-12-04 11:18:00,30.0,-0.05000000000001137,-0.014520202020202582,-0.2833333333333361,0.1999999999999981
IRRIGATE,2025-12-04 12:48:00,2025-12-04 13:00:00,12.0,-0.8250000000000028,-0.07000000000000076,-0.1999999999999981,0.1833333333333323
IRRIGATE,2025-12-05 01:00:00,2025-12-05 01:15:00,15.0,0.0,-0.011111111111111266,-0.0833333333333333,0.1500000000000009
IRRIGATE,2025-12-05 05:12:00,2025-12-05 05:30:00,18.0,-0.19999999999998863,-0.026190476190476045,-0.1500000000000009,0.1166666666666695
IRRIGATE,2025-12-05 06:27:00,2025-12-05 06:45:00,18.0,-0.4000000000000057,-0.03571428571428638,-0.1166666666666695,0.0
EVAP,2025-12-05 07:09:00,2025-12-05 07:36:00,27.0,-0.4000000000000057,-0.01500000000000008,-0.0500000000000019,0.0
IRRIGATE,2025-12-05 07:57:00,2025-12-05 08:21:00,24.0,-0.75,-0.03888888888888878,-0.1999999999999981,0.1166666666666647
IRRIGATE,2025-12-05 09:06:00,2025-12-05 09:30:00,24.0,-0.9999999999999929,-0.053703703703703524,-0.2000000000000028,0.1041666666666666
FILL,2025-12-05 11:09:00,2025-12-05 11:21:00,12.0,0.5749999999999886,0.06333333333333255,-0.099999999999999,0.1749999999999971
FILL,2025-12-05 11:48:00,2025-12-05 11:57:00,9.0,0.29999999999999716,0.0499999999999995,0.0,0.099999999999999
FILL,2025-12-05 12:30:00,2025-12-05 12:36:00,6.0,0.29999999999999716,0.044444444444443475,-0.0500000000000019,0.1500000000000009
IRRIGATE,2025-12-05 14:27:00,2025-12-05 14:39:00,12.0,0.75,0.01666666666666668,-0.1666666666666666,0.2666666666666657
IRRIGATE,2025-12-05 15:36:00,2025-12-05 15:51:00,15.0,0.0,-0.047222222222222665,-0.2833333333333361,0.0999999999999943
IRRIGATE,2025-12-05 18:48:00,2025-12-05 19:03:00,15.0,0.0,-0.016666666666666517,-0.2666666666666657,0.1833333333333323
IRRIGATE,2025-12-06 04:18:00,2025-12-06 04:48:00,30.0,-0.7000000000000028,-0.03181818181818172,-0.2666666666666657,0.2999999999999971
EVAP,2025-12-06 08:30:00,2025-12-06 08:42:00,12.0,-0.10000000000000853,-0.01000000000000036,-0.0333333333333361,0.0166666666666657
IRRIGATE,2025-12-06 08:51:00,2025-12-06 09:06:00,15.0,0.0,-0.019444444444444115,-0.1333333333333352,0.1833333333333371
IRRIGATE,2025-12-06 09:33:00,2025-12-06 10:06:00,33.0,-0.3999999999999915,-0.015277777777777696,-0.1999999999999981,0.2166666666666638
FILL,2025-12-06 11:57:00,2025-12-06 12:03:00,6.0,0.19999999999998863,0.027777777777777766,-0.0333333333333361,0.099999999999999
FILL,2025-12-06 13:06:00,2025-12-06 13:15:00,9.0,0.3999999999999915,0.0500000000000007,-0.0499999999999971,0.1333333333333305
IRRIGATE,2025-12-06 18:57:00,2025-12-06 19:15:00,18.0,0.0,-0.0373015873015879,-0.2833333333333409,0.233333333333339
IRRIGATE,2025-12-07 05:57:00,2025-12-07 06:21:00,24.0,0.09999999999999432,-0.016666666666666233,-0.1833333333333276,0.1999999999999981
IRRIGATE,2025-12-07 06:42:00,2025-12-07 06:54:00,12.0,-0.25,-0.030000000000000183,-0.1166666666666647,0.0666666666666676
IRRIGATE,2025-12-07 07:06:00,2025-12-07 07:24:00,18.0,0.05000000000001137,-0.016666666666666382,-0.2499999999999952,0.2000000000000028
IRRIGATE,2025-12-07 08:09:00,2025-12-07 08:27:00,18.0,-0.20000000000000284,-0.03333333333333346,-0.25,0.2083333333333333
FILL,2025-12-07 11:30:00,2025-12-07 11:39:00,9.0,0.09999999999999432,0.0333333333333338,-0.0499999999999971,0.1000000000000038
FILL,2025-12-07 12:00:00,2025-12-07 12:12:00,12.0,0.20000000000000284,0.03333333333333334,-0.0833333333333333,0.1166666666666695
FILL,2025-12-07 12:39:00,2025-12-07 12:45:00,6.0,0.0,0.04444444444444349,-0.0833333333333333,0.1333333333333305
EVAP,2025-12-07 17:42:00,2025-12-07 17:54:00,12.0,-0.2499999999999858,-0.02333333333333292,-0.0666666666666676,0.0166666666666657
IRRIGATE,2025-12-07 19:00:00,2025-12-07 19:24:00,24.0,-1.1000000000000085,-0.05740740740740729,-0.233333333333339,0.0500000000000019
IRRIGATE,2025-12-07 20:45:00,2025-12-07 21:09:00,24.0,-0.9499999999999886,-0.04907407407407364,-0.2333333333333295,0.099999999999999
IRRIGATE,2025-12-08 05:09:00,2025-12-08 05:33:00,24.0,-0.10000000000000853,-0.01373456790123471,-0.1000000000000038,0.1666666666666666
IRRIGATE,2025-12-08 06:18:00,2025-12-08 06:42:00,24.0,-0.5999999999999943,-0.027777777777777766,-0.1166666666666647,0.0500000000000019
IRRIGATE,2025-12-08 06:51:00,2025-12-08 07:06:00,15.0,-0.29999999999998295,-0.030555555555554583,-0.2166666666666685,0.2166666666666685
IRRIGATE,2025-12-08 09:42:00,2025-12-08 09:54:00,12.0,-0.15000000000000568,-0.02333333333333294,-0.0833333333333333,0.1333333333333352
FILL,2025-12-08 11:12:00,2025-12-08 11:18:00,6.0,0.20000000000001705,0.027777777777777735,0.0,0.0666666666666723
FILL,2025-12-08 11:54:00,2025-12-08 12:06:00,12.0,0.19999999999998863,0.02999999999999922,-0.1000000000000038,0.1333333333333352
IRRIGATE,2025-12-08 14:24:00,2025-12-08 14:36:00,12.0,-0.20000000000000284,-0.02666666666666704,-0.1500000000000009,0.099999999999999
IRRIGATE,2025-12-08 18:45:00,2025-12-08 19:09:00,24.0,0.0,-0.009259259259259254,-0.0833333333333333,0.1166666666666647
EVAP,2025-12-08 20:30:00,2025-12-08 20:42:00,12.0,-0.25,-0.01999999999999978,-0.0333333333333361,0.0
IRRIGATE,2025-12-09 03:15:00,2025-12-09 03:27:00,12.0,0.05000000000001137,-0.006666666666666279,-0.1166666666666647,0.1666666666666666
IRRIGATE,2025-12-09 08:45:00,2025-12-09 09:06:00,21.0,-0.10000000000000853,-0.01875000000000011,-0.1999999999999981,0.1500000000000009
IRRIGATE,2025-12-09 10:09:00,2025-12-09 10:39:00,30.0,-0.20000000000000284,-0.012121212121212309,-0.2166666666666685,0.1833333333333371
FILL,2025-12-09 11:03:00,2025-12-09 11:12:00,9.0,0.05000000000001137,0.05833333333333355,-0.0166666666666657,0.2166666666666638
IRRIGATE,2025-12-10 00:12:00,2025-12-10 00:24:00,12.0,0.19999999999998863,-0.01666666666666666,-0.1499999999999962,0.1499999999999962
IRRIGATE,2025-12-10 02:30:00,2025-12-10 02:51:00,21.0,0.14999999999999147,-0.010416666666666062,-0.1333333333333257,0.1333333333333305
IRRIGATE,2025-12-10 05:57:00,2025-12-10 06:42:00,45.0,-0.7666666666666799,-0.020138888888889213,-0.2166666666666685,0.2666666666666704
IRRIGATE,2025-12-10 06:51:00,2025-12-10 07:06:00,15.0,0.5666666666666771,-0.01296296296296222,-0.2666666666666657,0.2333333333333295
IRRIGATE,2025-12-10 07:15:00,2025-12-10 07:27:00,12.0,0.10000000000002274,-0.013333333333332581,-0.1499999999999962,0.1166666666666695
IRRIGATE,2025-12-10 07:36:00,2025-12-10 07:57:00,21.0,-0.20000000000000284,-0.018750000000000135,-0.25,0.2833333333333361
IRRIGATE,2025-12-10 12:12:00,2025-12-10 12:24:00,12.0,0.04999999999999716,-0.013333333333333502,-0.099999999999999,0.1499999999999962
IRRIGATE,2025-12-10 16:39:00,2025-12-10 16:51:00,12.0,0.19999999999998863,-0.013333333333334479,-0.1333333333333352,0.1500000000000009
IRRIGATE,2025-12-10 17:18:00,2025-12-10 17:30:00,12.0,-0.5,-0.05,-0.1833333333333371,0.0500000000000019
IRRIGATE,2025-12-10 18:33:00,2025-12-10 18:45:00,12.0,0.6499999999999915,-0.013333333333334457,-0.2833333333333361,0.1666666666666666
IRRIGATE,2025-12-11 02:12:00,2025-12-11 02:24:00,12.0,0.04999999999999716,-0.01666666666666666,-0.099999999999999,0.0833333333333333
IRRIGATE,2025-12-11 03:24:00,2025-12-11 03:39:00,15.0,-0.15000000000000568,-0.016666666666666483,-0.1166666666666647,0.1333333333333305
IRRIGATE,2025-12-11 05:21:00,2025-12-11 05:48:00,27.0,-0.29999999999999716,-0.023333333333333425,-0.2833333333333314,0.2999999999999971
IRRIGATE,2025-12-11 06:54:00,2025-12-11 07:15:00,21.0,-0.5,-0.033333333333333215,-0.1500000000000009,0.0333333333333361
EVAP,2025-12-11 07:48:00,2025-12-11 08:00:00,12.0,-0.14999999999999147,-0.009999999999999419,-0.0333333333333314,0.0
IRRIGATE,2025-12-11 08:15:00,2025-12-11 08:30:00,15.0,-0.25,-0.02500000000000013,-0.0666666666666676,0.0
IRRIGATE,2025-12-11 14:30:00,2025-12-11 14:48:00,18.0,0.10000000000000853,-0.014285714285714141,-0.1333333333333352,0.0833333333333333
IRRIGATE,2025-12-11 15:21:00,2025-12-11 15:33:00,12.0,0.20000000000000284,-0.009999999999999423,-0.1166666666666647,0.1333333333333352
IRRIGATE,2025-12-12 03:09:00,2025-12-12 03:21:00,12.0,-0.19999999999998863,-0.026666666666667015,-0.0999999999999943,0.0999999999999943
IRRIGATE,2025-12-12 09:15:00,2025-12-12 09:27:00,12.0,0.15000000000000568,-2.2204460492503132e-17,-0.1666666666666666,0.2333333333333342
IRRIGATE,2025-12-12 09:45:00,2025-12-12 10:03:00,18.0,0.10000000000000853,-0.004761904761905157,-0.1333333333333352,0.1333333333333352
IRRIGATE,2025-12-12 10:39:00,2025-12-12 11:45:00,66.0,-1.0968749999999972,-0.01843297101449287,-0.2500000000000047,0.2666666666666657
IRRIGATE,2025-12-12 17:09:00,2025-12-12 17:45:00,36.0,-0.20000000000000284,-0.010256410256410022,-0.0833333333333333,0.1499999999999962
IRRIGATE,2025-12-12 18:27:00,2025-12-12 18:39:00,12.0,-0.10000000000000853,-0.020000000000000736,-0.0666666666666723,0.099999999999999
IRRIGATE,2025-12-12 18:51:00,2025-12-12 19:03:00,12.0,0.0,-0.02666666666666706,-0.1333333333333352,0.1500000000000056
IRRIGATE,2025-12-12 20:06:00,2025-12-12 20:24:00,18.0,-0.15000000000000568,-0.021428571428571564,-0.1333333333333305,0.2166666666666638
IRRIGATE,2025-12-12 23:30:00,2025-12-12 23:42:00,12.0,0.15000000000000568,-0.02666666666666704,-0.1833333333333371,0.1500000000000056
IRRIGATE,2025-12-13 02:48:00,2025-12-13 03:03:00,15.0,0.0,-0.027777777777777787,-0.1666666666666666,0.1125000000000018
IRRIGATE,2025-12-13 05:00:00,2025-12-13 05:24:00,24.0,-0.05000000000001137,-0.012962962962963278,-0.099999999999999,0.083333333333338
IRRIGATE,2025-12-13 05:54:00,2025-12-13 06:12:00,18.0,0.04999999999999716,-0.033333333333333444,-0.25,0.1999999999999981
IRRIGATE,2025-12-13 07:54:00,2025-12-13 08:15:00,21.0,-0.9499999999999957,-0.04791666666666659,-0.1499999999999985,0.1500000000000009
IRRIGATE,2025-12-13 09:00:00,2025-12-13 09:18:00,18.0,0.0,-0.009523809523809315,-0.1166666666666671,0.1166666666666647
IRRIGATE,2025-12-13 11:33:00,2025-12-13 11:51:00,18.0,-0.6500000000000057,-0.040476190476190874,-0.2166666666666685,0.0
IRRIGATE,2025-12-13 13:09:00,2025-12-13 13:21:00,12.0,-0.6000000000000085,-0.05333333333333362,-0.2666666666666657,0.1333333333333328
IRRIGATE,2025-12-13 13:30:00,2025-12-13 13:42:00,12.0,0.1875000000000071,2.2204460492503132e-17,-0.2208333333333314,0.2666666666666681
IRRIGATE,2025-12-15 05:12:00,2025-12-15 05:39:00,27.0,-0.2500000000000071,-0.02166666666666686,-0.1333333333333328,0.0499999999999995
IRRIGATE,2025-12-15 06:09:00,2025-12-15 06:24:00,15.0,-0.20000000000000284,-0.02500000000000015,-0.099999999999999,0.1166666666666647
IRRIGATE,2025-12-15 06:33:00,2025-12-15 06:48:00,15.0,-0.14999999999999858,-0.03611111111111102,-0.1666666666666666,0.0833333333333333
IRRIGATE,2025-12-15 09:03:00,2025-12-15 09:21:00,18.0,-0.6499999999999915,-0.04047619047619019,-0.2166666666666638,0.1999999999999981
IRRIGATE,2025-12-15 14:36:00,2025-12-15 14:48:00,12.0,0.0,-0.026666666666667015,-0.1333333333333352,0.1166666666666671
IRRIGATE,2025-12-15 15:45:00,2025-12-15 16:03:00,18.0,0.0,-0.011904761904761543,-0.099999999999999,0.1166666666666671
IRRIGATE,2025-12-15 16:42:00,2025-12-15 16:54:00,12.0,-0.20000000000000284,-0.029999999999999704,-0.0833333333333309,0.0333333333333338
EVAP,2025-12-15 17:06:00,2025-12-15 17:18:00,12.0,0.0,-0.006666666666666257,-0.1166666666666647,0.0833333333333357
IRRIGATE,2025-12-15 22:30:00,2025-12-15 23:03:00,33.0,-0.44999999999999574,-0.02499999999999994,-0.25,0.2833333333333338
IRRIGATE,2025-12-16 04:27:00,2025-12-16 04:42:00,15.0,-0.10000000000000142,-0.0166666666666669,-0.099999999999999,0.1833333333333347
IRRIGATE,2025-12-16 06:24:00,2025-12-16 06:36:00,12.0,-0.04999999999999716,-0.02999999999999924,-0.1333333333333305,0.0666666666666652
EVAP,2025-12-16 07:57:00,2025-12-16 08:15:00,18.0,-0.20000000000000284,-0.011904761904761871,-0.016666666666668,0.0
IRRIGATE,2025-12-16 08:36:00,2025-12-16 08:48:00,12.0,-0.25,-0.02666666666666656,-0.0500000000000019,0.0
IRRIGATE,2025-12-16 10:21:00,2025-12-16 10:33:00,12.0,-0.3500000000000085,-0.05000000000000045,-0.1333333333333328,0.0500000000000019
IRRIGATE,2025-12-16 15:00:00,2025-12-16 15:30:00,30.0,-0.9499999999999957,-0.03787878787878787,-0.2833333333333338,0.25
EVAP,2025-12-16 17:06:00,2025-12-16 17:18:00,12.0,-0.05000000000000426,-0.009999999999999879,-0.0333333333333314,0.0166666666666657
IRRIGATE,2025-12-16 18:39:00,2025-12-16 19:06:00,27.0,-1.0999999999999943,-0.040925925925925824,-0.2999999999999995,0.2000000000000004
IRRIGATE,2025-12-16 22:45:00,2025-12-16 23:15:00,30.0,-0.20000000000000284,-0.01212121212121229,-0.1500000000000009,0.1666666666666666
IRRIGATE,2025-12-16 23:51:00,2025-12-17 00:03:00,12.0,-0.25,-0.02666666666666656,-0.0499999999999995,0.0333333333333314
IRRIGATE,2025-12-17 07:06:00,2025-12-17 07:21:00,15.0,-0.11666666666667425,-0.022222222222222542,-0.2388888888888895,0.1499999999999962
IRRIGATE,2025-12-17 08:36:00,2025-12-17 09:06:00,30.0,-0.29999999999999716,-0.021212121212121293,-0.2666666666666657,0.1833333333333323
IRRIGATE,2025-12-17 09:27:00,2025-12-17 09:57:00,30.0,-0.03333333333333144,-0.01060606060606042,-0.1333333333333352,0.2166666666666638
IRRIGATE,2025-12-17 11:48:00,2025-12-17 12:00:00,12.0,-0.0625,-0.019999999999999803,-0.1166666666666647,0.1666666666666666
IRRIGATE,2025-12-17 12:21:00,2025-12-17 12:45:00,24.0,-0.32500000000000284,-0.017129629629629814,-0.25,0.25
IRRIGATE,2025-12-17 13:39:00,2025-12-17 13:54:00,15.0,-0.15000000000000568,-0.055555555555555546,-0.2833333333333314,0.1000000000000014
IRRIGATE,2025-12-17 15:12:00,2025-12-17 15:27:00,15.0,-0.45000000000000284,-0.06944444444444443,-0.2666666666666657,0.0666666666666676
IRRIGATE,2025-12-17 15:36:00,2025-12-17 16:06:00,30.0,-0.59965277777777,-0.023390151515151336,-0.1843621399176977,0.1740740740740776
IRRIGATE,2025-12-17 17:33:00,2025-12-17 17:51:00,18.0,-0.6624999999999943,-0.057738095238094825,-0.2166666666666685,0.1500000000000009
IRRIGATE,2025-12-17 18:24:00,2025-12-17 18:42:00,18.0,-0.5999999999999943,-0.04285714285714245,-0.2333333333333319,0.0666666666666676
IRRIGATE,2025-12-17 19:00:00,2025-12-17 19:24:00,24.0,-0.7999999999999972,-0.046296296296296294,-0.2666666666666657,0.1098765432098763
IRRIGATE,2025-12-18 01:06:00,2025-12-18 01:18:00,12.0,0.3999999999999915,-0.006666666666667221,-0.1666666666666666,0.1999999999999981
IRRIGATE,2025-12-18 02:15:00,2025-12-18 02:36:00,21.0,0.0,-0.008333333333333448,-0.1166666666666647,0.0833333333333333
IRRIGATE,2025-12-18 02:51:00,2025-12-18 03:06:00,15.0,0.04999999999999716,-0.027777777777777752,-0.1833333333333323,0.1333333333333352
IRRIGATE,2025-12-18 03:36:00,2025-12-18 03:57:00,21.0,0.14999999999999858,-0.020833333333333325,-0.2166666666666662,0.2333333333333319
IRRIGATE,2025-12-18 05:18:00,2025-12-18 05:33:00,15.0,-0.14999999999999858,-0.0166666666666665,-0.1500000000000009,0.2333333333333342
EVAP,2025-12-18 07:24:00,2025-12-18 07:48:00,24.0,-0.19999999999999574,-0.011111111111110997,-0.0333333333333338,0.0333333333333338
IRRIGATE,2025-12-19 06:09:00,2025-12-19 06:27:00,18.0,-0.15000000000000568,-0.016666666666666722,-0.1000000000000014,0.1666666666666666
IRRIGATE,2025-12-19 16:54:00,2025-12-19 17:21:00,27.0,-0.29999999999999716,-0.016666666666666653,-0.25,0.2833333333333338
