segment_id,mean_slope,dur_min,delta_pct,pump_on_share
142,-2.353076218760773e-05,198.0,0.40276806526806297,0.0
143,-0.027727272727293053,9.0,-0.4567599067598991,0.0
144,-0.002626262626283069,9.0,0.10151515151514445,0.0
145,0.034734848484827816,12.0,0.5776223776223759,0.0
146,0.002136363636343312,45.0,0.02415501165502576,0.0
147,-0.0315577651515357,24.0,-0.7753787878788074,0.0
148,-0.012045454545474527,21.0,-0.40272274022272825,0.0
149,0.04564867424240386,24.0,1.3424922299922315,0.0
150,-0.0007007575757780833,72.0,-0.10606060606060908,0.0
151,-0.0441498316498519,18.0,-0.831002331002324,0.0
152,0.004387626262606202,12.0,-0.03041958041958992,0.0
153,0.037702020201999864,15.0,0.6591880341880483,0.0
154,-0.00012626262628303534,1194.0,-0.024766899766888173,0.0
155,-0.05221531723486911,24.0,-1.5144303613053864,0.0
156,0.002467516013721834,33.0,0.0404878795656316,0.0
157,0.04567749177564695,24.0,1.2426355298212002,0.0
158,-0.002156362725108684,759.0,-1.60244752399295,0.0
159,-0.03922348484850466,12.0,-0.6921620046620092,0.0
160,-0.0006261140820162559,51.0,0.1632575757575978,0.0
161,0.029722222222202912,9.0,0.3615384615384727,0.0
162,0.00011762360444584079,57.0,0.08370240870239343,0.0
163,-0.024826388888908677,9.0,-0.23092220279721687,0.0
164,-0.004606543374945445,51.0,-0.22284706034706403,0.0
165,0.033602693602673823,9.0,0.43495208495208715,0.0
166,-0.003783381762853602,438.0,-1.8043123543123585,0.0
167,-0.0281818181818377,12.0,-0.2668997668997548,0.0
168,-0.018672936259162352,87.0,-1.485897435897428,0.0
169,-0.035863320707089245,24.0,-0.9405011655011606,0.0
170,0.0038462752525063393,24.0,0.5512917637917525,0.0
171,-0.035959595959614614,18.0,-0.8622960372960478,0.0
172,0.01375757575755728,15.0,0.23484848484848442,0.0
173,0.029515151515132725,15.0,0.38356643356644327,0.0
174,0.00011707988978854624,33.0,0.11503496503496535,0.0
175,-0.03709595959597816,18.0,-0.8062548562548528,0.0
176,0.013535353535335233,9.0,0.2286713286713251,0.3333333333333333
177,0.04071969696967822,12.0,0.6055944055944025,1.0
178,-0.00042087542089384926,27.0,-0.3797591297591225,1.0
179,0.05590909090907158,33.0,1.9635198135197953,1.0
180,0.01373106060604137,48.0,0.5560606060606119,1.0
