Timestamp,pct_full,pump_on,slope_per_min,slope_mean_s,slope_mean_m,slope_mean_l,pct_full_med9,delta_pct_9min,delta_pct_15min,lvl_std_m,since_pump_on_min,since_pump_off_min,battery,battery_slope,tte_min,tod_sin,tod_cos,dow_sin,dow_cos,is_daytime
2025-10-22 05:15:00,98.3,0,0.11666666666666477,0.011111111111110475,-0.006666666666667204,0.0016666666666665607,98.15,-0.09999999999999432,-0.25,0.13509256086008545,927.0,924.0,80.0,0.0,,0.9807852804032304,0.19509032201612833,0.9749279121818236,-0.22252093395631434,0
2025-10-22 05:18:00,98.3,0,0.0,0.016666666666665716,0.0033333333333331757,-1.0408340855860843e-17,98.3,0.09999999999999432,-0.10000000000000853,0.14404860290798036,930.0,927.0,80.0,0.0,,0.9832549075639546,0.18223552549214744,0.9749279121818236,-0.22252093395631434,0
2025-10-22 05:21:00,98.3,0,0.0,0.03888888888888825,0.006666666666666319,-0.003333333333333628,98.3,0.14999999999999147,0.04999999999999716,0.15411035007341742,933.0,930.0,80.0,0.0,23489.999999997923,0.9855560590580777,0.16934950384902475,0.9749279121818236,-0.22252093395631434,0
2025-10-22 05:24:00,98.3,0,0.0,0.0,0.009999999999999464,-0.0016666666666665826,98.3,0.14999999999999147,0.09999999999999432,0.15652475842424132,936.0,933.0,80.0,0.0,46980.000000002365,0.9876883405951378,0.15643446504023092,0.9749279121818236,-0.22252093395631434,0
2025-10-22 05:27:00,98.3,0,0.0,0.0,0.023333333333332984,-0.0050000000000002005,98.3,0.0,0.14999999999999147,0.0,939.0,936.0,80.0,0.0,15659.999999999372,0.9896513868196702,0.1434926219911793,0.9749279121818236,-0.22252093395631434,0
2025-10-22 05:30:00,98.25,0,-0.01666666666666572,-0.005555555555555244,-0.0033333333333331106,-0.0050000000000002005,98.3,0.0,0.14999999999999147,0.022360679770505865,942.0,939.0,80.0,0.0,15649.999999999372,0.9914448613738104,0.1305261922200517,0.9749279121818236,-0.22252093395631434,0
2025-10-22 05:33:00,98.25,0,0.0,-0.005555555555555244,-0.0033333333333331106,-1.1102230246251566e-17,98.25,-0.04999999999999716,-0.04999999999999716,0.0273861278715059,945.0,942.0,80.0,0.0,,0.9930684569549263,0.1175373974578377,0.9749279121818236,-0.22252093395631434,0
2025-10-22 05:36:00,98.3,0,0.01666666666666572,-4.625929269271485e-18,3.3306690738754695e-17,0.0033333333333331328,98.25,-0.04999999999999716,-0.04999999999999716,0.0273861278715059,948.0,945.0,80.0,0.0,,0.9945218953682733,0.10452846326765346,0.9749279121818236,-0.22252093395631434,0
2025-10-22 05:39:00,98.35,0,0.01666666666666572,0.011111111111110475,0.003333333333333177,0.006666666666666277,98.3,0.0,0.0,0.04183300132429812,951.0,948.0,80.0,0.0,,0.9958049275746618,0.09150161866340252,0.9749279121818236,-0.22252093395631434,0
2025-10-22 05:42:00,98.25,0,-0.03333333333333144,-4.625929269271485e-18,-0.0033333333333331106,0.009999999999999893,98.3,0.04999999999999716,0.0,0.04472135954769722,954.0,951.0,80.0,0.0,,0.996917333733128,0.078459095727845,0.9749279121818236,-0.22252093395631434,0
2025-10-22 05:45:00,98.1,0,-0.0500000000000019,-0.022222222222222542,-0.010000000000000345,-0.006666666666666774,98.25,0.0,-0.04999999999999716,0.09354143466818512,957.0,954.0,80.0,0.0,11714.99999999981,0.9978589232386035,0.06540312923014305,0.9749279121818236,-0.22252093395631434,0
2025-10-22 05:48:00,98.2,0,0.03333333333333618,-0.016666666666665723,-0.0033333333333331106,-0.003333333333333155,98.2,-0.09999999999999432,-0.04999999999999716,0.09617692030720236,960.0,957.0,80.0,0.0,23460.000000001255,0.9986295347545738,0.052335956242943966,0.9749279121818236,-0.22252093395631434,0
2025-10-22 05:51:00,98.25,0,0.01666666666666572,-4.625929269271485e-18,-0.0033333333333331106,-0.001666666666666583,98.2,-0.09999999999999432,-0.04999999999999716,0.09082951062167899,963.0,960.0,80.0,0.0,46950.00000000236,0.9992290362407229,0.039259815759068666,0.9749279121818236,-0.22252093395631434,0
2025-10-22 05:54:00,98.25,0,0.0,0.016666666666667294,-0.006666666666666254,-0.001666666666666583,98.25,0.0,-0.04999999999999716,0.06519202405022428,966.0,963.0,80.0,0.0,46950.00000000236,0.9996573249755573,0.02617694830787314,0.9749279121818236,-0.22252093395631434,0
2025-10-22 05:57:00,98.2,0,-0.01666666666666572,-4.625929269271485e-18,-0.0033333333333331106,-0.003333333333333155,98.25,0.04999999999999716,-0.04999999999999716,0.061237243567624486,969.0,966.0,80.0,0.0,23460.000000001255,0.999914327574007,0.013089595571344575,0.9749279121818236,-0.22252093395631434,0
2025-10-22 06:00:00,98.3,0,0.03333333333333144,0.005555555555555235,0.013333333333333558,0.0016666666666665607,98.25,0.04999999999999716,0.0,0.04183300132405894,972.0,969.0,80.0,0.0,,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0
2025-10-22 06:03:00,98.1,0,-0.06666666666666761,-0.0166666666666673,-0.006666666666667202,-0.0050000000000002005,98.2,-0.04999999999999716,0.0,0.07582875443899367,975.0,972.0,80.0,0.0,15619.999999999372,0.999914327574007,-0.013089595571344452,0.9749279121818236,-0.22252093395631434,0
2025-10-22 06:06:00,98.2,0,0.03333333333333618,-2.3129646346357427e-18,-0.0033333333333331106,-0.0033333333333331544,98.2,-0.04999999999999716,0.0,0.07416198486936665,978.0,975.0,80.0,0.0,23460.00000000126,0.9996573249755573,-0.026176948307873017,0.9749279121818236,-0.22252093395631434,0
2025-10-22 06:09:00,98.1,0,-0.03333333333333618,-0.022222222222222542,-0.010000000000000345,-0.008333333333333344,98.1,-0.15000000000000568,-0.15000000000000568,0.08366600265190821,981.0,978.0,80.0,0.0,9371.999999999987,0.9992290362407229,-0.03925981575906855,0.9749279121818236,-0.22252093395631434,0
2025-10-22 06:12:00,98.25,0,0.0500000000000019,0.016666666666667294,0.003333333333333177,-1.0408340855860843e-17,98.2,0.0,-0.04999999999999716,0.08944271909861724,984.0,981.0,80.0,0.0,,0.9986295347545738,-0.05233595624294362,0.9749279121818236,-0.22252093395631434,0
2025-10-22 06:15:00,98.2,0,-0.01666666666666572,-4.625929269271485e-18,-0.006666666666666254,0.003333333333333607,98.2,0.0,-0.04999999999999716,0.06708203932308826,987.0,984.0,80.0,0.0,,0.9978589232386035,-0.06540312923014292,0.9749279121818236,-0.22252093395631434,0
2025-10-22 06:18:00,98.2,0,0.0,0.011111111111112055,0.006666666666667267,-1.0408340855860843e-17,98.2,0.10000000000000853,0.0,0.05477225574826989,990.0,987.0,80.0,0.0,,0.996917333733128,-0.07845909572784487,0.9749279121818236,-0.22252093395631434,0
2025-10-22 06:21:00,97.8,0,-0.13333333333333522,-0.05000000000000032,-0.026666666666667012,-0.015000000000000105,98.2,0.0,0.0,0.18165902124507233,993.0,990.0,80.0,0.0,5186.66666666663,0.9958049275746618,-0.09150161866340217,0.9749279121818236,-0.22252093395631434,0
2025-10-22 06:24:00,98.1,0,0.09999999999999905,-0.011111111111112057,3.608224830031759e-17,-0.0050000000000002005,98.1,-0.10000000000000853,0.0,0.18165902124507233,996.0,993.0,80.0,0.0,15619.999999999372,0.9945218953682734,-0.10452846326765333,0.9749279121818236,-0.22252093395631434,0
2025-10-22 06:27:00,97.9,0,-0.06666666666666288,-0.033333333333333014,-0.02333333333333292,-0.009999999999999915,97.9,-0.29999999999999716,-0.29999999999999716,0.18165902124497957,999.0,996.0,80.0,0.0,7790.000000000066,0.9930684569549263,-0.1175373974578378,0.9749279121818236,-0.22252093395631434,0
2025-10-22 06:30:00,98.2,0,0.09999999999999905,0.04444444444444507,3.3306690738754695e-17,-0.0033333333333331536,98.1,-0.10000000000000853,-0.10000000000000853,0.18165902124497957,1002.0,999.0,80.0,0.0,23460.000000001266,0.9914448613738105,-0.13052619222005138,0.9749279121818236,-0.22252093395631434,0
2025-10-22 06:33:00,98.3,0,0.03333333333333144,0.022222222222222535,0.006666666666666321,0.0066666666666667495,98.2,0.10000000000000853,0.0,0.20736441353253757,1005.0,1002.0,80.0,0.0,,0.9896513868196702,-0.14349262199117918,0.9749279121818236,-0.22252093395631434,0
2025-10-22 06:36:00,98.2,0,-0.03333333333333144,0.033333333333333014,0.026666666666667078,-1.1796119636642288e-17,98.2,0.29999999999999716,0.0,0.1516575088801473,1008.0,1005.0,80.0,0.0,,0.9876883405951377,-0.15643446504023104,0.9749279121818236,-0.22252093395631434,0
2025-10-22 06:39:00,97.65,0,-0.18333333333333238,-0.06111111111111079,-0.029999999999999204,-0.01499999999999963,98.2,0.10000000000000853,0.10000000000000853,0.2692582403561408,1011.0,1008.0,80.0,0.0,5176.666666666795,0.9855560590580777,-0.1693495038490244,0.9749279121818236,-0.22252093395631434,0
2025-10-22 06:42:00,98.2,0,0.18333333333333238,-0.01111111111111048,0.01999999999999984,-0.001666666666666586,98.2,0.0,0.29999999999999716,0.2607680962075614,1014.0,1011.0,80.0,0.0,46920.00000000228,0.9832549075639546,-0.18223552549214753,0.9749279121818236,-0.22252093395631434,0
2025-10-22 06:45:00,98.4,0,0.06666666666666761,0.022222222222222535,0.013333333333333553,0.006666666666666749,98.2,0.0,0.10000000000000853,0.2915475947418125,1017.0,1014.0,80.0,0.0,,0.9807852804032305,-0.19509032201612797,0.9749279121818236,-0.22252093395631434,0
2025-10-22 06:48:00,98.15,0,-0.08333333333333333,0.05555555555555556,-0.009999999999999402,-0.001666666666666586,98.2,0.0,0.0,0.27973201461349023,1020.0,1017.0,80.0,0.0,46890.00000000228,0.9781476007338057,-0.20791169081775912,0.9749279121818236,-0.22252093395631434,0
2025-10-22 06:51:00,98.35,0,0.06666666666666288,0.016666666666665716,0.009999999999999462,0.018333333333333222,98.35,0.14999999999999147,0.14999999999999147,0.29790938219488117,1023.0,1020.0,80.0,0.0,,0.9753423205085127,-0.22069743502150116,0.9749279121818236,-0.22252093395631434,0
2025-10-22 06:54:00,98.0,0,-0.11666666666666477,-0.044444444444445085,0.02333333333333298,-0.003333333333333158,98.15,-0.04999999999999716,-0.04999999999999716,0.1604680653580996,1026.0,1023.0,80.0,0.0,23400.000000001233,0.9723699203976767,-0.23344536385590514,0.9749279121818236,-0.22252093395631434,0
2025-10-22 06:57:00,98.1,0,0.03333333333333144,-0.005555555555556822,-0.0066666666666672005,0.006666666666666274,98.1,-0.10000000000000853,-0.10000000000000853,0.16955824957742943,1029.0,1026.0,80.0,0.0,,0.9692309097067544,-0.24615329302899305,0.9749279121818236,-0.22252093395631434,0
2025-10-22 07:00:00,98.3,0,0.06666666666666761,-0.005555555555555244,-0.0066666666666672005,0.00333333333333313,98.1,-0.25,-0.10000000000000853,0.1440486029080168,1032.0,1029.0,80.0,0.0,,0.9659258262890683,-0.25881904510252085,0.9749279121818236,-0.22252093395631434,1
2025-10-22 07:03:00,97.8,0,-0.16666666666666666,-0.022222222222222542,-0.023333333333333865,-0.01666666666666668,98.1,-0.05000000000001137,-0.10000000000000853,0.22472205054181218,1035.0,1032.0,80.0,0.0,4667.999999999996,0.9624552364536473,-0.2714404498650742,0.9749279121818236,-0.22252093395631434,1
2025-10-22 07:06:00,97.65,0,-0.04999999999999716,-0.04999999999999874,-0.04666666666666587,-0.01833333333333325,97.8,-0.29999999999999716,-0.5499999999999972,0.25396850198331156,1038.0,1035.0,80.0,0.0,4235.454545454565,0.958819734868193,-0.28401534470392265,0.9749279121818236,-0.22252093395631434,1
2025-10-22 07:09:00,98.1,0,0.14999999999999622,-0.022222222222222542,0.006666666666666324,0.014999999999999607,97.8,-0.29999999999999716,-0.3500000000000085,0.2607680962074485,1041.0,1038.0,80.0,0.0,,0.9550199444571866,-0.29654157497557104,0.9749279121818236,-0.22252093395631434,1
2025-10-22 07:12:00,98.1,0,0.0,0.03333333333333302,3.608224830031759e-17,-0.0033333333333336298,98.1,0.0,0.0,0.2607680962074485,1044.0,1041.0,80.0,0.0,23429.999999997915,0.9510565162951536,-0.30901699437494734,0.9749279121818236,-0.22252093395631434,1
2025-10-22 07:15:00,98.35,0,0.08333333333333333,0.07777777777777652,0.00333333333333318,-0.0016666666666670577,98.1,0.29999999999999716,0.0,0.2761340254290707,1047.0,1044.0,80.0,0.0,47009.99999998897,0.9469301294951057,-0.3214394653031616,0.9749279121818236,-0.22252093395631434,1
2025-10-22 07:18:00,98.15,0,-0.06666666666666288,0.005555555555556817,0.023333333333333938,-1.2490009027033011e-17,98.15,0.3500000000000085,0.05000000000001137,0.2564176280985777,1050.0,1047.0,80.0,0.0,,0.9426414910921783,-0.333806859233771,0.9749279121818236,-0.22252093395631434,1
2025-10-22 07:21:00,98.2,0,0.01666666666666572,0.011111111111112057,0.03666666666666651,-0.004999999999999729,98.2,0.10000000000000853,0.4000000000000057,0.10368220676549164,1053.0,1050.0,80.0,0.0,15640.00000000085,0.9381913359224842,-0.3461170570774929,0.9749279121818236,-0.22252093395631434,1
2025-10-22 07:24:00,98.1,0,-0.03333333333333618,-0.02777777777777778,2.914335439641036e-17,0.0033333333333331306,98.15,0.05000000000001137,0.3500000000000085,0.10368220676549164,1056.0,1053.0,80.0,0.0,,0.9335804264972017,-0.35836794954530027,0.9749279121818236,-0.22252093395631434,1
2025-10-22 07:27:00,98.05,0,-0.01666666666666572,-0.011111111111112059,-0.0033333333333331145,-0.001666666666666585,98.1,-0.05000000000001137,0.0,0.11510864433115789,1059.0,1056.0,80.0,0.0,46830.00000000229,0.9288095528719242,-0.3705574375098361,0.9749279121818236,-0.22252093395631434,1
2025-10-22 07:30:00,98.4,0,0.11666666666666951,0.022222222222222542,0.0033333333333341237,0.003333333333333606,98.1,-0.10000000000000853,0.0,0.13509256086018628,1062.0,1059.0,80.0,0.0,,0.9238795325112867,-0.3826834323650897,0.9749279121818236,-0.22252093395631434,1
2025-10-22 07:33:00,98.25,0,-0.0500000000000019,0.016666666666667298,0.006666666666666317,0.015000000000000078,98.25,0.09999999999999432,0.09999999999999432,0.1369306393754647,1065.0,1062.0,80.0,0.0,,0.9187912101488983,-0.39474385638426723,0.9749279121818236,-0.22252093395631434,1
2025-10-22 07:36:00,98.1,0,-0.0500000000000019,0.0055555555555552374,-0.006666666666667207,0.014999999999999602,98.25,0.15000000000000568,0.04999999999999716,0.1440486029080566,1068.0,1065.0,80.0,0.0,,0.913545457642601,-0.40673664307580004,0.9749279121818236,-0.22252093395631434,1
2025-10-22 07:39:00,98.1,0,0.0,-0.0333333333333346,2.914335439641036e-17,-1.8041124150158794e-17,98.1,0.0,-0.05000000000001137,0.1440486029080566,1071.0,1068.0,80.0,0.0,,0.9081431738250815,-0.4186597375374278,0.9749279121818236,-0.22252093395631434,1
2025-10-22 07:42:00,98.2,0,0.03333333333333618,-0.00555555555555524,0.010000000000000408,0.0033333333333336,98.1,-0.15000000000000568,0.0,0.12449899597900127,1074.0,1071.0,80.0,0.0,,0.9025852843498605,-0.43051109680829536,0.9749279121818236,-0.22252093395631434,1
2025-10-22 07:45:00,98.1,0,-0.03333333333333618,0.0,-0.02000000000000073,-0.00833333333333335,98.1,-0.15000000000000568,0.0,0.07071067811685795,1077.0,1074.0,80.0,0.0,9371.99999999998,0.8968727415326884,-0.44228869021900113,0.9749279121818236,-0.22252093395631434,1
2025-10-22 07:48:00,98.1,0,0.0,0.0,-0.01000000000000035,-0.0016666666666670632,98.1,0.0,-0.15000000000000568,0.044721359546967154,1080.0,1077.0,80.0,0.0,46859.999999988846,0.8910065241883679,-0.45399049973954675,0.9749279121818236,-0.22252093395631434,1
2025-10-22 07:51:00,98.1,0,0.0,-0.011111111111112059,2.914335439641036e-17,-0.003333333333333635,98.1,0.0,-0.15000000000000568,0.044721359546967154,1083.0,1080.0,80.0,0.0,23429.99999999788,0.8849876374630419,-0.4656145203251114,0.9749279121818236,-0.22252093395631434,1
2025-10-22 07:54:00,98.1,0,0.0,0.0,2.914335439641036e-17,-1.734723475976807e-17,98.1,0.0,0.0,0.044721359546967154,1086.0,1083.0,80.0,0.0,,0.8788171126619654,-0.47715876025960846,0.9749279121818236,-0.22252093395631434,1
2025-10-22 07:57:00,98.4,0,0.1000000000000038,0.033333333333334596,0.013333333333333553,0.011666666666666933,98.1,0.0,0.0,0.1341640786490611,1089.0,1086.0,80.0,0.0,,0.8724960070727971,-0.48862124149695507,0.9749279121818236,-0.22252093395631434,1
2025-10-22 08:00:00,98.1,0,-0.1000000000000038,0.0,3.053113317719181e-17,-0.010000000000000396,98.1,0.0,0.0,0.1341640786490611,1092.0,1089.0,80.0,0.0,7809.999999999691,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,1
2025-10-22 08:03:00,98.0,0,-0.03333333333333144,-0.01111111111111048,-0.006666666666666259,-0.00833333333333335,98.1,0.0,0.0,0.15165750888017568,1095.0,1092.0,80.0,0.0,9359.99999999998,0.8594064115014528,-0.5112930860770519,0.9749279121818236,-0.22252093395631434,1
2025-10-22 08:06:00,97.9,0,-0.03333333333333144,-0.05555555555555556,-0.013333333333332548,-0.0066666666666663045,98.0,-0.09999999999999432,-0.09999999999999432,0.1870828693379463,1098.0,1095.0,80.0,0.0,11685.000000000635,0.8526401643540923,-0.5224985647159488,0.9749279121818236,-0.22252093395631434,1
